epoch,accuracy,loss,val_accuracy,val_loss
0,0.8900097608566284,0.3573418855667114,0.058527130633592606,6.549976348876953
1,0.8321637511253357,0.5446401238441467,0.058027077466249466,7.572480201721191
2,0.8138401508331299,0.5891538262367249,0.06328125298023224,4.7600297927856445
3,0.8529239892959595,0.47493597865104675,0.06103646755218506,5.034178733825684
