epoch,accuracy,loss,val_accuracy,val_loss
0,0.9768883585929871,0.11731171607971191,0.9953963160514832,0.032421667128801346
1,0.9949510097503662,0.04120423272252083,0.9997549057006836,0.02042013593018055
2,0.9972928166389465,0.028300965204834938,0.9998008608818054,0.015768978744745255
3,0.998007595539093,0.022438814863562584,0.99983149766922,0.013371623121201992
4,0.9983989000320435,0.019020773470401764,0.99983149766922,0.011613224633038044
