epoch,accuracy,loss,val_accuracy,val_loss
0,0.9794377088546753,0.0779583752155304,0.6725735068321228,2.7503812313079834
1,0.9999540448188782,0.00037356215761974454,0.8250150680541992,5.801210403442383
2,0.9998731017112732,0.0007691799546591938,0.8126407861709595,4.048324108123779
3,0.9999760389328003,0.00025512324646115303,0.8847764730453491,1.9029006958007812
4,0.9999540448188782,0.0004087542765773833,0.7033029794692993,17.894742965698242
5,0.9999330043792725,0.0005553201772272587,0.8220325708389282,112.17477416992188
6,0.9999880194664001,0.00012112195690860972,0.8495891094207764,96.70804595947266
7,0.9998871088027954,0.00048763948143459857,0.8702129125595093,616.4805908203125
8,0.9999710321426392,0.0003381358692422509,0.8605197072029114,42.84699630737305
9,0.9999071359634399,0.0008259887690655887,0.9008471369743347,52.184417724609375
10,0.9999720454216003,0.0002969969646073878,0.8737189173698425,110.91187286376953
11,0.9999729990959167,0.00032721407478675246,0.835929811000824,43.147850036621094
12,0.9999790191650391,0.00022311702196020633,0.8683567643165588,111.12326049804688
13,0.9999899864196777,7.664169243071228e-05,0.8824761509895325,65.06676483154297
